   3.4640E-03  4.0646E-05
   6.9280E-03  1.6206E-04
   1.0392E-02  3.6348E-04
   1.3856E-02  6.4412E-04
   1.7320E-02  1.0032E-03
   2.0784E-02  1.4400E-03
   2.4248E-02  1.9537E-03
   2.7712E-02  2.5436E-03
   3.1176E-02  3.2088E-03
   3.4640E-02  3.9487E-03
   3.8104E-02  4.7625E-03
   4.1568E-02  5.6494E-03
   4.5032E-02  6.6087E-03
   4.8496E-02  7.6396E-03
   5.1960E-02  8.7413E-03
   5.5424E-02  9.9133E-03
   5.8888E-02  1.1155E-02
   6.2352E-02  1.2465E-02
   6.5816E-02  1.3842E-02
   6.9280E-02  1.5288E-02
   7.2744E-02  1.6799E-02
   7.6208E-02  1.8376E-02
   7.9672E-02  2.0019E-02
   8.3136E-02  2.1725E-02
   8.6600E-02  2.3495E-02
   9.0064E-02  2.5328E-02
   9.3528E-02  2.7223E-02
   9.6992E-02  2.9179E-02
   1.0046E-01  3.1196E-02
   1.0392E-01  3.3273E-02
   1.0738E-01  3.5410E-02
   1.1085E-01  3.7605E-02
   1.1431E-01  3.9857E-02
   1.1778E-01  4.2167E-02
   1.2124E-01  4.4533E-02
   1.2470E-01  4.6956E-02
   1.2817E-01  4.9433E-02
   1.3163E-01  5.1964E-02
   1.3510E-01  5.4549E-02
   1.3856E-01  5.7188E-02
   1.4202E-01  5.9878E-02
   1.4549E-01  6.2620E-02
   1.4895E-01  6.5413E-02
   1.5242E-01  6.8257E-02
   1.5588E-01  7.1149E-02
   1.5934E-01  7.4091E-02
   1.6281E-01  7.7081E-02
   1.6627E-01  8.0119E-02
   1.6974E-01  8.3204E-02
   1.7320E-01  8.6334E-02
   1.7666E-01  8.9511E-02
   1.8013E-01  9.2732E-02
   1.8359E-01  9.5998E-02
   1.8706E-01  9.9307E-02
   1.9052E-01  1.0266E-01
   1.9398E-01  1.0605E-01
   1.9745E-01  1.0949E-01
   2.0091E-01  1.1297E-01
   2.0438E-01  1.1649E-01
   2.0784E-01  1.2004E-01
   2.1130E-01  1.2364E-01
   2.1477E-01  1.2728E-01
   2.1823E-01  1.3095E-01
   2.2170E-01  1.3466E-01
   2.2516E-01  1.3841E-01
   2.2862E-01  1.4219E-01
   2.3209E-01  1.4601E-01
   2.3555E-01  1.4986E-01
   2.3902E-01  1.5375E-01
   2.4248E-01  1.5767E-01
   2.4594E-01  1.6162E-01
   2.4941E-01  1.6561E-01
   2.5287E-01  1.6962E-01
   2.5634E-01  1.7367E-01
   2.5980E-01  1.7775E-01
   2.6326E-01  1.8186E-01
   2.6673E-01  1.8600E-01
   2.7019E-01  1.9016E-01
   2.7366E-01  1.9436E-01
   2.7712E-01  1.9858E-01
   2.8058E-01  2.0283E-01
   2.8405E-01  2.0711E-01
   2.8751E-01  2.1141E-01
   2.9098E-01  2.1573E-01
   2.9444E-01  2.2009E-01
   2.9790E-01  2.2446E-01
   3.0137E-01  2.2886E-01
   3.0483E-01  2.3328E-01
   3.0830E-01  2.3772E-01
   3.1176E-01  2.4219E-01
   3.1522E-01  2.4668E-01
   3.1869E-01  2.5118E-01
   3.2215E-01  2.5571E-01
   3.2562E-01  2.6026E-01
   3.2908E-01  2.6482E-01
   3.3254E-01  2.6941E-01
   3.3601E-01  2.7401E-01
   3.3947E-01  2.7863E-01
   3.4294E-01  2.8326E-01
   3.4640E-01  2.8791E-01
   3.4986E-01  2.9258E-01
   3.5333E-01  2.9726E-01
   3.5679E-01  3.0196E-01
   3.6026E-01  3.0667E-01
   3.6372E-01  3.1140E-01
   3.6718E-01  3.1613E-01
   3.7065E-01  3.2088E-01
   3.7411E-01  3.2564E-01
   3.7758E-01  3.3042E-01
   3.8104E-01  3.3520E-01
   3.8450E-01  3.4000E-01
   3.8797E-01  3.4480E-01
   3.9143E-01  3.4961E-01
   3.9490E-01  3.5444E-01
   3.9836E-01  3.5927E-01
   4.0182E-01  3.6411E-01
   4.0529E-01  3.6895E-01
   4.0875E-01  3.7380E-01
   4.1222E-01  3.7866E-01
   4.1568E-01  3.8353E-01
   4.1914E-01  3.8840E-01
   4.2261E-01  3.9327E-01
   4.2607E-01  3.9815E-01
   4.2954E-01  4.0304E-01
   4.3300E-01  4.0792E-01
   4.3646E-01  4.1281E-01
   4.3993E-01  4.1770E-01
   4.4339E-01  4.2260E-01
   4.4686E-01  4.2749E-01
   4.5032E-01  4.3239E-01
   4.5378E-01  4.3728E-01
   4.5725E-01  4.4218E-01
   4.6071E-01  4.4708E-01
   4.6418E-01  4.5197E-01
   4.6764E-01  4.5687E-01
   4.7110E-01  4.6176E-01
   4.7457E-01  4.6665E-01
   4.7803E-01  4.7154E-01
   4.8150E-01  4.7642E-01
   4.8496E-01  4.8130E-01
   4.8842E-01  4.8618E-01
   4.9189E-01  4.9105E-01
   4.9535E-01  4.9592E-01
   4.9882E-01  5.0078E-01
   5.0228E-01  5.0564E-01
   5.0574E-01  5.1049E-01
   5.0921E-01  5.1533E-01
   5.1267E-01  5.2016E-01
   5.1614E-01  5.2499E-01
   5.1960E-01  5.2981E-01
   5.2306E-01  5.3463E-01
   5.2653E-01  5.3943E-01
   5.2999E-01  5.4422E-01
   5.3346E-01  5.4901E-01
   5.3692E-01  5.5378E-01
   5.4038E-01  5.5855E-01
   5.4385E-01  5.6330E-01
   5.4731E-01  5.6804E-01
   5.5078E-01  5.7277E-01
   5.5424E-01  5.7749E-01
   5.5770E-01  5.8220E-01
   5.6117E-01  5.8689E-01
   5.6463E-01  5.9157E-01
   5.6810E-01  5.9624E-01
   5.7156E-01  6.0089E-01
   5.7502E-01  6.0553E-01
   5.7849E-01  6.1015E-01
   5.8195E-01  6.1476E-01
   5.8542E-01  6.1935E-01
   5.8888E-01  6.2393E-01
   5.9234E-01  6.2849E-01
   5.9581E-01  6.3303E-01
   5.9927E-01  6.3756E-01
   6.0274E-01  6.4207E-01
   6.0620E-01  6.4656E-01
   6.0966E-01  6.5103E-01
   6.1313E-01  6.5549E-01
   6.1659E-01  6.5992E-01
   6.2006E-01  6.6434E-01
   6.2352E-01  6.6874E-01
   6.2698E-01  6.7311E-01
   6.3045E-01  6.7747E-01
   6.3391E-01  6.8181E-01
   6.3738E-01  6.8612E-01
   6.4084E-01  6.9042E-01
   6.4430E-01  6.9469E-01
   6.4777E-01  6.9894E-01
   6.5123E-01  7.0317E-01
   6.5470E-01  7.0737E-01
   6.5816E-01  7.1156E-01
   6.6162E-01  7.1572E-01
   6.6509E-01  7.1985E-01
   6.6855E-01  7.2396E-01
   6.7202E-01  7.2805E-01
   6.7548E-01  7.3212E-01
   6.7894E-01  7.3615E-01
   6.8241E-01  7.4017E-01
   6.8587E-01  7.4415E-01
   6.8934E-01  7.4812E-01
   6.9280E-01  7.5205E-01
   6.9626E-01  7.5596E-01
   6.9973E-01  7.5984E-01
   7.0319E-01  7.6370E-01
   7.0666E-01  7.6753E-01
   7.1012E-01  7.7133E-01
   7.1358E-01  7.7510E-01
   7.1705E-01  7.7885E-01
   7.2051E-01  7.8256E-01
   7.2398E-01  7.8625E-01
   7.2744E-01  7.8991E-01
   7.3090E-01  7.9354E-01
   7.3437E-01  7.9714E-01
   7.3783E-01  8.0071E-01
   7.4130E-01  8.0425E-01
   7.4476E-01  8.0776E-01
   7.4822E-01  8.1124E-01
   7.5169E-01  8.1469E-01
   7.5515E-01  8.1810E-01
   7.5862E-01  8.2149E-01
   7.6208E-01  8.2484E-01
   7.6554E-01  8.2816E-01
   7.6901E-01  8.3145E-01
   7.7247E-01  8.3471E-01
   7.7594E-01  8.3793E-01
   7.7940E-01  8.4112E-01
   7.8286E-01  8.4428E-01
   7.8633E-01  8.4741E-01
   7.8979E-01  8.5050E-01
   7.9326E-01  8.5355E-01
   7.9672E-01  8.5658E-01
   8.0018E-01  8.5956E-01
   8.0365E-01  8.6252E-01
   8.0711E-01  8.6544E-01
   8.1058E-01  8.6832E-01
   8.1404E-01  8.7117E-01
   8.1750E-01  8.7398E-01
   8.2097E-01  8.7676E-01
   8.2443E-01  8.7950E-01
   8.2790E-01  8.8221E-01
   8.3136E-01  8.8488E-01
   8.3482E-01  8.8751E-01
   8.3829E-01  8.9010E-01
   8.4175E-01  8.9266E-01
   8.4522E-01  8.9518E-01
   8.4868E-01  8.9767E-01
   8.5214E-01  9.0011E-01
   8.5561E-01  9.0252E-01
   8.5907E-01  9.0489E-01
   8.6254E-01  9.0722E-01
   8.6600E-01  9.0952E-01
   8.6946E-01  9.1177E-01
   8.7293E-01  9.1399E-01
   8.7639E-01  9.1617E-01
   8.7986E-01  9.1831E-01
