   5.9950E-03  3.2302E-04
   1.1990E-02  1.2825E-03
   1.7985E-02  2.8641E-03
   2.3980E-02  5.0537E-03
   2.9975E-02  7.8371E-03
   3.5970E-02  1.1200E-02
   4.1965E-02  1.5130E-02
   4.7960E-02  1.9611E-02
   5.3955E-02  2.4631E-02
   5.9950E-02  3.0176E-02
   6.5945E-02  3.6232E-02
   7.1940E-02  4.2786E-02
   7.7935E-02  4.9825E-02
   8.3930E-02  5.7335E-02
   8.9925E-02  6.5304E-02
   9.5920E-02  7.3718E-02
   1.0192E-01  8.2565E-02
   1.0791E-01  9.1832E-02
   1.1391E-01  1.0151E-01
   1.1990E-01  1.1157E-01
   1.2590E-01  1.2202E-01
   1.3189E-01  1.3284E-01
   1.3789E-01  1.4402E-01
   1.4388E-01  1.5554E-01
   1.4988E-01  1.6740E-01
   1.5587E-01  1.7957E-01
   1.6187E-01  1.9206E-01
   1.6786E-01  2.0484E-01
   1.7386E-01  2.1791E-01
   1.7985E-01  2.3125E-01
   1.8585E-01  2.4486E-01
   1.9184E-01  2.5871E-01
   1.9784E-01  2.7281E-01
   2.0383E-01  2.8713E-01
   2.0983E-01  3.0167E-01
   2.1582E-01  3.1642E-01
   2.2182E-01  3.3137E-01
   2.2781E-01  3.4650E-01
   2.3381E-01  3.6180E-01
   2.3980E-01  3.7727E-01
   2.4579E-01  3.9289E-01
   2.5179E-01  4.0865E-01
   2.5779E-01  4.2455E-01
   2.6378E-01  4.4057E-01
   2.6978E-01  4.5670E-01
   2.7577E-01  4.7293E-01
   2.8177E-01  4.8926E-01
   2.8776E-01  5.0567E-01
   2.9376E-01  5.2215E-01
   2.9975E-01  5.3869E-01
   3.0575E-01  5.5529E-01
   3.1174E-01  5.7193E-01
   3.1774E-01  5.8861E-01
   3.2373E-01  6.0532E-01
   3.2972E-01  6.2204E-01
   3.3572E-01  6.3877E-01
   3.4172E-01  6.5549E-01
   3.4771E-01  6.7221E-01
   3.5371E-01  6.8891E-01
   3.5970E-01  7.0558E-01
   3.6569E-01  7.2222E-01
   3.7169E-01  7.3881E-01
   3.7769E-01  7.5535E-01
   3.8368E-01  7.7183E-01
   3.8967E-01  7.8824E-01
   3.9567E-01  8.0458E-01
   4.0167E-01  8.2083E-01
   4.0766E-01  8.3698E-01
   4.1365E-01  8.5304E-01
   4.1965E-01  8.6899E-01
   4.2565E-01  8.8483E-01
   4.3164E-01  9.0054E-01
   4.3764E-01  9.1612E-01
   4.4363E-01  9.3157E-01
   4.4963E-01  9.4687E-01
   4.5562E-01  9.6202E-01
   4.6162E-01  9.7701E-01
   4.6761E-01  9.9183E-01
   4.7361E-01  1.0065E+00
   4.7960E-01  1.0210E+00
   4.8560E-01  1.0353E+00
   4.9159E-01  1.0494E+00
   4.9759E-01  1.0633E+00
   5.0358E-01  1.0770E+00
   5.0958E-01  1.0904E+00
   5.1557E-01  1.1037E+00
   5.2157E-01  1.1168E+00
   5.2756E-01  1.1296E+00
   5.3356E-01  1.1422E+00
   5.3955E-01  1.1545E+00
   5.4555E-01  1.1666E+00
   5.5154E-01  1.1785E+00
   5.5754E-01  1.1901E+00
   5.6353E-01  1.2014E+00
   5.6953E-01  1.2125E+00
   5.7552E-01  1.2233E+00
   5.8152E-01  1.2338E+00
   5.8751E-01  1.2440E+00
   5.9351E-01  1.2540E+00
   5.9950E-01  1.2636E+00
   6.0550E-01  1.2730E+00
   6.1149E-01  1.2821E+00
   6.1748E-01  1.2908E+00
   6.2348E-01  1.2993E+00
   6.2948E-01  1.3074E+00
   6.3547E-01  1.3153E+00
   6.4147E-01  1.3227E+00
   6.4746E-01  1.3299E+00
   6.5346E-01  1.3368E+00
   6.5945E-01  1.3433E+00
   6.6544E-01  1.3494E+00
   6.7144E-01  1.3553E+00
   6.7744E-01  1.3608E+00
   6.8343E-01  1.3659E+00
   6.8942E-01  1.3707E+00
   6.9542E-01  1.3751E+00
   7.0142E-01  1.3792E+00
   7.0741E-01  1.3829E+00
   7.1341E-01  1.3863E+00
   7.1940E-01  1.3892E+00
   7.2540E-01  1.3918E+00
   7.3139E-01  1.3941E+00
   7.3739E-01  1.3959E+00
   7.4338E-01  1.3974E+00
   7.4938E-01  1.3985E+00
   7.5537E-01  1.3992E+00
   7.6137E-01  1.3996E+00
   7.6736E-01  1.3995E+00
   7.7336E-01  1.3991E+00
   7.7935E-01  1.3982E+00
   7.8535E-01  1.3970E+00
   7.9134E-01  1.3953E+00
   7.9734E-01  1.3933E+00
   8.0333E-01  1.3909E+00
   8.0933E-01  1.3880E+00
   8.1532E-01  1.3848E+00
   8.2131E-01  1.3811E+00
   8.2731E-01  1.3770E+00
   8.3331E-01  1.3726E+00
   8.3930E-01  1.3677E+00
   8.4530E-01  1.3623E+00
   8.5129E-01  1.3566E+00
   8.5729E-01  1.3505E+00
   8.6328E-01  1.3439E+00
   8.6928E-01  1.3369E+00
   8.7527E-01  1.3295E+00
   8.8127E-01  1.3216E+00
   8.8726E-01  1.3134E+00
   8.9325E-01  1.3047E+00
   8.9925E-01  1.2955E+00
   9.0525E-01  1.2859E+00
   9.1124E-01  1.2759E+00
   9.1724E-01  1.2655E+00
   9.2323E-01  1.2546E+00
   9.2923E-01  1.2433E+00
   9.3522E-01  1.2315E+00
   9.4122E-01  1.2193E+00
   9.4721E-01  1.2066E+00
   9.5321E-01  1.1935E+00
   9.5920E-01  1.1799E+00
   9.6520E-01  1.1658E+00
   9.7119E-01  1.1513E+00
   9.7719E-01  1.1363E+00
   9.8318E-01  1.1209E+00
   9.8918E-01  1.1050E+00
   9.9517E-01  1.0886E+00
   1.0012E+00  1.0717E+00
   1.0072E+00  1.0543E+00
   1.0132E+00  1.0364E+00
   1.0192E+00  1.0180E+00
   1.0251E+00  9.9907E-01
   1.0311E+00  9.7962E-01
   1.0371E+00  9.5964E-01
   1.0431E+00  9.3910E-01
   1.0491E+00  9.1800E-01
   1.0551E+00  8.9632E-01
   1.0611E+00  8.7405E-01
   1.0671E+00  8.5115E-01
   1.0731E+00  8.2761E-01
   1.0791E+00  8.0341E-01
   1.0851E+00  7.7851E-01
   1.0911E+00  7.5288E-01
   1.0971E+00  7.2648E-01
   1.1031E+00  6.9927E-01
   1.1091E+00  6.7117E-01
   1.1151E+00  6.4214E-01
   1.1211E+00  6.1210E-01
   1.1271E+00  5.8094E-01
   1.1331E+00  5.4855E-01
   1.1391E+00  5.1478E-01
   1.1450E+00  4.7947E-01
   1.1510E+00  4.4236E-01
   1.1570E+00  4.0316E-01
   1.1630E+00  3.6144E-01
   1.1690E+00  3.1662E-01
   1.1750E+00  2.6781E-01
   1.1810E+00  2.1363E-01
   1.1870E+00  1.5165E-01
   1.1930E+00  7.7207E-02
   1.1990E+00  0.0000E+00
